original	converted	r1_clipping	r1_brightness	r1_hue	r2_clipping	r2_brightness	r2_hue	rae_unint	rmse_unint	rmae_unint	rpae_unint	ssim_h_int	ssim_s_int	ssim_v_int	rae_int	rmse_int
originals/DSC_3271_.NEF	converted_DxO/DSC_3271_DxO.dng	2	2	3	2	2	3	0	0	0	0	1	1	1	0	0
originals/DSC_3274_.NEF	converted_DxO/DSC_3274_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3275_.NEF	converted_DxO/DSC_3275_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3276_.NEF	converted_DxO/DSC_3276_DxO.dng	2	2	3	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3278_.NEF	converted_DxO/DSC_3278_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3279_.NEF	converted_DxO/DSC_3279_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3280_.NEF	converted_DxO/DSC_3280_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3281_.NEF	converted_DxO/DSC_3281_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3283_.NEF	converted_DxO/DSC_3283_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3284_.NEF	converted_DxO/DSC_3284_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3285_.NEF	converted_DxO/DSC_3285_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3286_.NEF	converted_DxO/DSC_3286_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3287_.NEF	converted_DxO/DSC_3287_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3290_.NEF	converted_DxO/DSC_3290_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3291_.NEF	converted_DxO/DSC_3291_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3295_.NEF	converted_DxO/DSC_3295_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3296_.NEF	converted_DxO/DSC_3296_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3297_.NEF	converted_DxO/DSC_3297_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3298_.NEF	converted_DxO/DSC_3298_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3299_.NEF	converted_DxO/DSC_3299_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3302_.NEF	converted_DxO/DSC_3302_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3310_.NEF	converted_DxO/DSC_3310_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3311_.NEF	converted_DxO/DSC_3311_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_3312_.NEF	converted_DxO/DSC_3312_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_4716_.NEF	converted_DxO/DSC_4716_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_6633_.NEF	converted_DxO/DSC_6633_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/DSC_6635_.NEF	converted_DxO/DSC_6635_DxO.dng	2	2	3	2	2	3	0	0	0	0	1	1	1	0	0
originals/DSC_6652_.NEF	converted_DxO/DSC_6652_DxO.dng	2	2	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/IMG_0075_.CR2	converted_DxO/IMG_0075_DxO.dng	2	3	2	2	2	2	0	0	0	0	1	1	1	0	0
originals/IMG_0166_.CR2	converted_DxO/IMG_0166_DxO.dng	2	2	2	2	3	1	0	0	0	0	0.99939466	0.99056566	0.9999657	0.9935128	1.1276373E-006
originals/IMG_0175_.CR2	converted_DxO/IMG_0175_DxO.dng	2	2	2	2	2	2	0	0	0	0	0.97771806	0.9320257	0.9996929	0.94310415	7.578145E-007
originals/IMG_0177_.CR2	converted_DxO/IMG_0177_DxO.dng	2	2	2	2	3	2	0	0	0	0	1	1	1	0	0
originals/IMG_2399_.CR2	converted_DxO/IMG_2399_DxO.dng	2	2	2	2	3	2	0	0	0	0	1	1	1	0	0
originals/IMG_2401_.CR2	converted_DxO/IMG_2401_DxO.dng	2	2	2	2	3	2	0	0	0	0	0.9867513	0.98400503	0.99886656	0.9965115	1.2295478E-006
originals/IMG_3711_.CR2	converted_DxO/IMG_3711_DxO.dng	2	3	2	2	3	2	0	0	0	0	1	1	1	0	0
originals/IMG_3721_.CR2	converted_DxO/IMG_3721_DxO.dng	2	2	2	2	3	2	0	0	0	0	0.99656564	0.99462247	0.9961929	0.9993398	9.870733E-006
originals/IMG_3722_.CR2	converted_DxO/IMG_3722_DxO.dng	2	2	1	2	3	2	0	0	0	0	0.99687207	0.9943197	0.99720246	0.99720716	7.242942E-006
originals/IMG_3790_.CR2	converted_DxO/IMG_3790_DxO.dng	2	3	2	2	3	2	0	0	0	0	0.99884576	0.9853001	0.99955446	0.9998628	1.4807309E-006
originals/IMG_3823_.CR2	converted_DxO/IMG_3823_DxO.dng	2	2	2	2	2	2	0	0	0	0	0.9996776	0.99536955	0.99987394	0.9997541	7.0536703E-007
originals/IMG_3826_.CR2	converted_DxO/IMG_3826_DxO.dng	2	2	3	2	2	3	0	0	0	0	0.9993105	0.98303056	0.9996302	0.99979085	0.000001553
originals/IMG_4459_.CR2	converted_DxO/IMG_4459_DxO.dng	2	2	2	2	3	1	0	0	0	0	1	1	1	0	0
originals/IMG_4487_.CR2	converted_DxO/IMG_4487_DxO.dng	2	2	2	3	3	3	0	0	0	0	0.99304354	0.995022	0.99968135	0.99997926	0.00000229
originals/IMG_4641_.CR2	converted_DxO/IMG_4641_DxO.dng	2	2	2	3	3	3	0	0	0	0	0.95223373	0.86979526	0.99909765	0.94121027	1.1514201E-006
originals/IMG_4837_.CR2	converted_DxO/IMG_4837_DxO.dng	2	3	2	2	2	3	0	0	0	0	0.99491453	0.98876804	0.99962026	0.9999891	1.8175863E-006
originals/IMG_4874_.CR2	converted_DxO/IMG_4874_DxO.dng	2	2	2	2	2	2	0	0	0	0	0.98176074	0.98004925	0.99882436	0.99995357	1.5473012E-006
originals/IMG_5029_.CR2	converted_DxO/IMG_5029_DxO.dng	2	3	2	2	2	3	0	0	0	0	0.98558515	0.9593425	0.9994746	0.98658735	1.0267081E-006
originals/IMG_7373_.CR2	converted_DxO/IMG_7373_DxO.dng	2	2	3	2	2	2	0	0	0	0	0.99932855	0.9972106	0.99968445	0.99999124	2.3586576E-006
